period_end_date,period_type,statement_type,line_item,value,currency
2026-08-09,SNAPSHOT,MARKET_FUNDAMENTALS,market_cap,586120000.0,EGP
2026-08-09,SNAPSHOT,MARKET_FUNDAMENTALS,shares_outstanding,1454392059.5533497,EGP
2026-08-10,SNAPSHOT,MARKET_FUNDAMENTALS,market_cap,586120000.0,EGP
2026-08-10,SNAPSHOT,MARKET_FUNDAMENTALS,shares_outstanding,1454392059.5533497,EGP
2026-08-11,SNAPSHOT,MARKET_FUNDAMENTALS,market_cap,586120000.0,EGP
2026-08-11,SNAPSHOT,MARKET_FUNDAMENTALS,shares_outstanding,1454392059.5533497,EGP
2026-08-12,SNAPSHOT,MARKET_FUNDAMENTALS,market_cap,586120000.0,EGP
2026-08-12,SNAPSHOT,MARKET_FUNDAMENTALS,shares_outstanding,1454392059.5533497,EGP
2026-08-13,SNAPSHOT,MARKET_FUNDAMENTALS,market_cap,586120000.0,EGP
2026-08-13,SNAPSHOT,MARKET_FUNDAMENTALS,shares_outstanding,1454392059.5533497,EGP
2026-08-14,SNAPSHOT,MARKET_FUNDAMENTALS,market_cap,586120000.0,EGP
2026-08-14,SNAPSHOT,MARKET_FUNDAMENTALS,shares_outstanding,1454392059.5533497,EGP
