date,value
2004-12-31,40.9
2005-12-31,38.8
2006-12-31,38.0
2007-12-31,38.3
2008-12-31,36.0
2009-12-31,35.8
2010-12-31,36.1
2011-12-31,38.7
2012-12-31,37.2
2013-12-31,41.5
2014-12-31,43.6
2015-12-31,43.2
2016-12-31,43.0
2017-12-31,43.2
2018-12-31,42.6
2019-12-31,42.9
2020-12-31,44.0
2021-12-31,42.2
2022-12-31,40.9
2023-12-31,41.6
2024-12-31,42.1
2025-12-31,41.6
