date,value
2000-12-31,3.3
2001-12-31,1.2
2002-12-31,0.2
2003-12-31,1.1
2004-12-31,2.0
2005-12-31,2.4
2006-12-31,4.8
2007-12-31,5.1
2008-12-31,5.2
2009-12-31,2.7
2010-12-31,3.2
2011-12-31,-0.4
2012-12-31,0.0
2013-12-31,-0.1
2014-12-31,0.6
2015-12-31,2.2
2016-12-31,2.2
2017-12-31,2.1
2018-12-31,3.3
2019-12-31,3.7
2020-12-31,1.9
2021-12-31,1.7
2022-12-31,5.1
2023-12-31,2.0
2024-12-31,0.6
