symbol,sector,raw_date_utc,open,high,low,close,adj_close,volume
ARVA.CA,Industrials,2026-07-15 21:00:00,10.680000305175781,11.0600004196167,10.680000305175781,10.800000190734863,10.800000190734863,1407432
ARVA.CA,Industrials,2026-07-18 21:00:00,10.800000190734863,11.319999694824219,10.75,10.819999694824219,10.819999694824219,3402870
ARVA.CA,Industrials,2026-07-19 21:00:00,10.819999694824219,11.300000190734863,10.859999656677246,11.149999618530273,11.149999618530273,3656234
ARVA.CA,Industrials,2026-07-20 21:00:00,11.149999618530273,11.289999961853027,10.890000343322754,11.050000190734863,11.050000190734863,3485313
ARVA.CA,Industrials,2026-07-21 21:00:00,11.050000190734863,11.979999542236328,11.079999923706055,11.649999618530273,11.649999618530273,8058249
ARVA.CA,Industrials,2026-07-25 21:00:00,11.649999618530273,12.600000381469727,11.979999542236328,12.470000267028809,12.470000267028809,8711920
ARVA.CA,Industrials,2026-07-26 21:00:00,12.470000267028809,12.5,12.149999618530273,12.350000381469727,12.350000381469727,3825399
ARVA.CA,Industrials,2026-07-27 21:00:00,12.350000381469727,12.350000381469727,12.350000381469727,12.350000381469727,12.350000381469727,0
ARVA.CA,Industrials,2026-07-28 21:00:00,12.350000381469727,12.350000381469727,12.350000381469727,12.350000381469727,12.350000381469727,0
ARVA.CA,Industrials,2026-07-29 21:00:00,12.350000381469727,12.350000381469727,12.350000381469727,12.350000381469727,12.350000381469727,0
ARVA.CA,Industrials,2026-08-01 21:00:00,12.350000381469727,12.350000381469727,12.350000381469727,12.350000381469727,12.350000381469727,0
ARVA.CA,Industrials,2026-08-02 21:00:00,12.350000381469727,12.350000381469727,12.350000381469727,12.350000381469727,12.350000381469727,0
ARVA.CA,Industrials,2026-08-03 21:00:00,12.350000381469727,12.350000381469727,12.350000381469727,12.350000381469727,12.350000381469727,0
ARVA.CA,Industrials,2026-08-04 21:00:00,12.350000381469727,12.350000381469727,12.350000381469727,12.350000381469727,12.350000381469727,0
ARVA.CA,Industrials,2026-08-05 21:00:00,12.350000381469727,12.350000381469727,12.350000381469727,12.350000381469727,12.350000381469727,0
