symbol,sector,raw_date_utc,open,high,low,close,adj_close,volume
EPPK.CA,Industrials,2022-01-01 22:00:00,7.809999942779541,7.809999942779541,7.809999942779541,7.809999942779541,7.809999942779541,0
EPPK.CA,Industrials,2022-01-02 22:00:00,7.809999942779541,7.809999942779541,7.46999979019165,7.809999942779541,7.809999942779541,22350
EPPK.CA,Industrials,2022-01-03 22:00:00,7.809999942779541,7.829999923706055,7.440000057220459,7.809999942779541,7.809999942779541,12440
EPPK.CA,Industrials,2022-01-04 22:00:00,7.809999942779541,8.180000305175781,7.860000133514404,8.140000343322754,8.140000343322754,59623
EPPK.CA,Industrials,2022-01-08 22:00:00,8.140000343322754,8.140000343322754,8.140000343322754,8.140000343322754,8.140000343322754,0
EPPK.CA,Industrials,2022-01-09 22:00:00,8.140000343322754,8.329999923706055,7.940000057220459,8.140000343322754,8.140000343322754,30207
EPPK.CA,Industrials,2022-01-10 22:00:00,8.140000343322754,8.050000190734863,7.949999809265137,8.140000343322754,8.140000343322754,16947
EPPK.CA,Industrials,2022-01-11 22:00:00,8.140000343322754,7.800000190734863,7.800000190734863,8.140000343322754,8.140000343322754,1500
EPPK.CA,Industrials,2022-01-12 22:00:00,8.140000343322754,7.75,7.739999771118164,8.140000343322754,8.140000343322754,1665
EPPK.CA,Industrials,2022-01-15 22:00:00,8.140000343322754,7.75,7.75,8.140000343322754,8.140000343322754,1000
EPPK.CA,Industrials,2022-01-16 22:00:00,8.140000343322754,7.75,7.739999771118164,8.140000343322754,8.140000343322754,10920
EPPK.CA,Industrials,2022-01-17 22:00:00,8.140000343322754,7.800000190734863,7.739999771118164,8.140000343322754,8.140000343322754,6550
EPPK.CA,Industrials,2022-01-18 22:00:00,8.140000343322754,7.949999809265137,7.739999771118164,8.140000343322754,8.140000343322754,10710
EPPK.CA,Industrials,2022-01-19 22:00:00,8.140000343322754,7.949999809265137,7.739999771118164,8.140000343322754,8.140000343322754,1355
EPPK.CA,Industrials,2022-01-22 22:00:00,8.140000343322754,8.0,7.739999771118164,8.140000343322754,8.140000343322754,5420
EPPK.CA,Industrials,2022-01-23 22:00:00,8.140000343322754,7.739999771118164,7.739999771118164,8.140000343322754,8.140000343322754,370
EPPK.CA,Industrials,2022-01-24 22:00:00,8.140000343322754,7.75,7.739999771118164,7.75,7.75,50270
EPPK.CA,Industrials,2022-01-25 22:00:00,7.75,8.100000381469727,7.5,7.75,7.75,2177
EPPK.CA,Industrials,2022-01-29 22:00:00,7.75,7.75,7.369999885559082,7.75,7.75,22414
EPPK.CA,Industrials,2022-01-30 22:00:00,7.75,7.369999885559082,7.369999885559082,7.75,7.75,13975
EPPK.CA,Industrials,2022-01-31 22:00:00,7.75,7.789999961853027,7.369999885559082,7.75,7.75,18815
EPPK.CA,Industrials,2022-02-01 22:00:00,7.75,7.75,7.590000152587891,7.75,7.75,11887
EPPK.CA,Industrials,2022-02-02 22:00:00,7.75,7.78000020980835,7.380000114440918,7.730000019073486,7.730000019073486,74620
EPPK.CA,Industrials,2022-02-05 22:00:00,7.730000019073486,7.670000076293945,7.400000095367432,7.730000019073486,7.730000019073486,12350
EPPK.CA,Industrials,2022-02-06 22:00:00,7.730000019073486,7.429999828338623,7.429999828338623,7.730000019073486,7.730000019073486,500
EPPK.CA,Industrials,2022-02-07 22:00:00,7.730000019073486,7.449999809265137,7.349999904632568,7.730000019073486,7.730000019073486,6500
EPPK.CA,Industrials,2022-02-08 22:00:00,7.730000019073486,7.369999885559082,7.349999904632568,7.730000019073486,7.730000019073486,12625
EPPK.CA,Industrials,2022-02-09 22:00:00,7.730000019073486,7.349999904632568,7.349999904632568,7.730000019073486,7.730000019073486,1000
EPPK.CA,Industrials,2022-02-12 22:00:00,7.730000019073486,7.349999904632568,7.349999904632568,7.730000019073486,7.730000019073486,100
