symbol,sector,raw_date_utc,open,high,low,close,adj_close,volume
PRCL.CA,Industrials,2022-01-01 22:00:00,2.6500000953674316,2.7699999809265137,2.700000047683716,2.7100000381469727,2.7100000381469727,1021773
PRCL.CA,Industrials,2022-01-02 22:00:00,2.7100000381469727,2.8299999237060547,2.7100000381469727,2.809999942779541,2.809999942779541,1145268
PRCL.CA,Industrials,2022-01-03 22:00:00,2.809999942779541,3.1700000762939453,2.8299999237060547,3.130000114440918,3.130000114440918,3195714
PRCL.CA,Industrials,2022-01-04 22:00:00,3.130000114440918,3.240000009536743,3.049999952316284,3.0999999046325684,3.0999999046325684,2171041
PRCL.CA,Industrials,2022-01-08 22:00:00,3.0999999046325684,3.0999999046325684,3.0999999046325684,3.0999999046325684,3.0999999046325684,0
PRCL.CA,Industrials,2022-01-09 22:00:00,3.1600000858306885,3.6700000762939453,3.25,3.5999999046325684,3.5999999046325684,3666761
PRCL.CA,Industrials,2022-01-10 22:00:00,3.5999999046325684,3.7200000286102295,3.4800000190734863,3.5799999237060547,3.5799999237060547,1939145
PRCL.CA,Industrials,2022-01-11 22:00:00,3.5799999237060547,3.6600000858306885,3.3399999141693115,3.359999895095825,3.359999895095825,949850
PRCL.CA,Industrials,2022-01-12 22:00:00,3.359999895095825,3.5399999618530273,3.3299999237060547,3.359999895095825,3.359999895095825,911225
PRCL.CA,Industrials,2022-01-15 22:00:00,3.359999895095825,3.4600000381469727,3.25,3.3299999237060547,3.3299999237060547,693268
PRCL.CA,Industrials,2022-01-16 22:00:00,3.3299999237060547,3.450000047683716,3.299999952316284,3.369999885559082,3.369999885559082,598733
PRCL.CA,Industrials,2022-01-17 22:00:00,3.369999885559082,3.630000114440918,3.359999895095825,3.5999999046325684,3.5999999046325684,1602927
PRCL.CA,Industrials,2022-01-18 22:00:00,3.5999999046325684,3.7100000381469727,3.5199999809265137,3.6700000762939453,3.6700000762939453,1518326
PRCL.CA,Industrials,2022-01-19 22:00:00,3.6700000762939453,3.700000047683716,3.5199999809265137,3.549999952316284,3.549999952316284,517476
PRCL.CA,Industrials,2022-01-22 22:00:00,3.549999952316284,3.509999990463257,3.319999933242798,3.3499999046325684,3.3499999046325684,963266
PRCL.CA,Industrials,2022-01-23 22:00:00,3.3499999046325684,3.390000104904175,3.119999885559082,3.190000057220459,3.190000057220459,2201208
PRCL.CA,Industrials,2022-01-24 22:00:00,3.190000057220459,3.299999952316284,3.1500000953674316,3.190000057220459,3.190000057220459,686112
PRCL.CA,Industrials,2022-01-25 22:00:00,3.190000057220459,3.259999990463257,3.109999895095825,3.130000114440918,3.130000114440918,680009
PRCL.CA,Industrials,2022-01-29 22:00:00,3.130000114440918,3.2899999618530273,3.0899999141693115,3.109999895095825,3.109999895095825,854854
PRCL.CA,Industrials,2022-01-30 22:00:00,3.109999895095825,3.180000066757202,3.069999933242798,3.109999895095825,3.109999895095825,440302
PRCL.CA,Industrials,2022-01-31 22:00:00,3.109999895095825,3.2200000286102295,3.1500000953674316,3.190000057220459,3.190000057220459,484088
PRCL.CA,Industrials,2022-02-01 22:00:00,3.190000057220459,3.2699999809265137,3.180000066757202,3.190000057220459,3.190000057220459,613721
PRCL.CA,Industrials,2022-02-02 22:00:00,3.190000057220459,3.380000114440918,3.2300000190734863,3.299999952316284,3.299999952316284,1645042
PRCL.CA,Industrials,2022-02-05 22:00:00,3.299999952316284,3.369999885559082,3.299999952316284,3.309999942779541,3.309999942779541,607997
PRCL.CA,Industrials,2022-02-06 22:00:00,3.309999942779541,3.359999895095825,3.2200000286102295,3.240000009536743,3.240000009536743,555833
PRCL.CA,Industrials,2022-02-07 22:00:00,3.240000009536743,3.2899999618530273,3.180000066757202,3.190000057220459,3.190000057220459,174609
PRCL.CA,Industrials,2022-02-08 22:00:00,3.190000057220459,3.25,3.109999895095825,3.190000057220459,3.190000057220459,489974
PRCL.CA,Industrials,2022-02-09 22:00:00,3.190000057220459,3.259999990463257,3.119999885559082,3.140000104904175,3.140000104904175,466696
PRCL.CA,Industrials,2022-02-12 22:00:00,3.140000104904175,3.1500000953674316,2.7699999809265137,2.809999942779541,2.809999942779541,378592
PRCL.CA,Industrials,2022-02-13 22:00:00,2.809999942779541,2.869999885559082,2.7100000381469727,2.799999952316284,2.799999952316284,377108
PRCL.CA,Industrials,2022-02-14 22:00:00,2.799999952316284,2.9200000762939453,2.7799999713897705,2.8399999141693115,2.8399999141693115,224367
PRCL.CA,Industrials,2022-02-15 22:00:00,2.8399999141693115,2.930000066757202,2.7799999713897705,2.809999942779541,2.809999942779541,503440
PRCL.CA,Industrials,2022-02-16 22:00:00,2.809999942779541,2.8299999237060547,2.740000009536743,2.799999952316284,2.799999952316284,244200
PRCL.CA,Industrials,2022-02-19 22:00:00,2.799999952316284,2.799999952316284,2.7200000286102295,2.7300000190734863,2.7300000190734863,180995
PRCL.CA,Industrials,2022-02-20 22:00:00,2.7300000190734863,2.7799999713897705,2.609999895095825,2.680000066757202,2.680000066757202,223972
PRCL.CA,Industrials,2022-02-21 22:00:00,2.680000066757202,2.7100000381469727,2.5799999237060547,2.6600000858306885,2.6600000858306885,424635
PRCL.CA,Industrials,2022-02-22 22:00:00,2.6600000858306885,2.7799999713897705,2.640000104904175,2.7200000286102295,2.7200000286102295,361656
PRCL.CA,Industrials,2022-02-23 22:00:00,2.7200000286102295,2.5,2.180000066757202,2.319999933242798,2.319999933242798,779100
PRCL.CA,Industrials,2022-02-26 22:00:00,2.319999933242798,2.509999990463257,2.380000114440918,2.490000009536743,2.490000009536743,351023
PRCL.CA,Industrials,2022-02-27 22:00:00,2.490000009536743,2.5,2.390000104904175,2.450000047683716,2.450000047683716,356369
PRCL.CA,Industrials,2022-02-28 22:00:00,2.450000047683716,2.509999990463257,2.430000066757202,2.490000009536743,2.490000009536743,508349
PRCL.CA,Industrials,2022-03-01 22:00:00,2.490000009536743,2.569999933242798,2.440000057220459,2.5199999809265137,2.5199999809265137,664693
PRCL.CA,Industrials,2022-03-02 22:00:00,2.5199999809265137,2.569999933242798,2.5,2.559999942779541,2.559999942779541,329857
PRCL.CA,Industrials,2022-03-05 22:00:00,2.559999942779541,2.640000104904175,2.509999990463257,2.569999933242798,2.569999933242798,377225
PRCL.CA,Industrials,2022-03-06 22:00:00,2.569999933242798,2.5799999237060547,2.4600000381469727,2.5,2.5,246112
PRCL.CA,Industrials,2022-03-07 22:00:00,2.5,2.5,2.5,2.5,2.5,0
PRCL.CA,Industrials,2022-03-08 22:00:00,2.559999942779541,2.7699999809265137,2.5899999141693115,2.7100000381469727,2.7100000381469727,1037519
PRCL.CA,Industrials,2022-03-09 22:00:00,2.7100000381469727,2.8299999237060547,2.700000047683716,2.7100000381469727,2.7100000381469727,820584
PRCL.CA,Industrials,2022-03-12 22:00:00,2.7100000381469727,2.75,2.5999999046325684,2.609999895095825,2.609999895095825,209815
PRCL.CA,Industrials,2022-03-13 22:00:00,2.609999895095825,2.609999895095825,2.609999895095825,2.609999895095825,2.609999895095825,208582
PRCL.CA,Industrials,2022-03-14 22:00:00,2.609999895095825,2.619999885559082,2.4600000381469727,2.490000009536743,2.490000009536743,233823
PRCL.CA,Industrials,2022-03-15 22:00:00,2.490000009536743,2.680000066757202,2.509999990463257,2.630000114440918,2.630000114440918,275699
PRCL.CA,Industrials,2022-03-16 22:00:00,2.630000114440918,2.799999952316284,2.6700000762939453,2.7100000381469727,2.7100000381469727,555260
PRCL.CA,Industrials,2022-03-19 22:00:00,2.7100000381469727,2.869999885559082,2.740000009536743,2.7899999618530273,2.7899999618530273,588892
PRCL.CA,Industrials,2022-03-20 22:00:00,2.7899999618530273,3.0399999618530273,2.799999952316284,2.9200000762939453,2.9200000762939453,1336408
PRCL.CA,Industrials,2022-03-21 22:00:00,2.9200000762939453,3.0799999237060547,2.819999933242798,2.869999885559082,2.869999885559082,944417
PRCL.CA,Industrials,2022-03-22 22:00:00,2.869999885559082,2.890000104904175,2.799999952316284,2.8499999046325684,2.8499999046325684,679451
PRCL.CA,Industrials,2022-03-23 22:00:00,2.8499999046325684,2.950000047683716,2.7699999809265137,2.890000104904175,2.890000104904175,729754
PRCL.CA,Industrials,2022-03-26 22:00:00,2.890000104904175,2.950000047683716,2.859999895095825,2.869999885559082,2.869999885559082,259928
PRCL.CA,Industrials,2022-03-27 22:00:00,2.869999885559082,2.9600000381469727,2.740000009536743,2.75,2.75,385477
PRCL.CA,Industrials,2022-03-28 22:00:00,2.75,2.8499999046325684,2.75,2.7899999618530273,2.7899999618530273,265796
PRCL.CA,Industrials,2022-03-29 22:00:00,2.7899999618530273,2.8399999141693115,2.700000047683716,2.7200000286102295,2.7200000286102295,205330
PRCL.CA,Industrials,2022-03-30 22:00:00,2.7200000286102295,2.75,2.609999895095825,2.7200000286102295,2.7200000286102295,106591
PRCL.CA,Industrials,2022-04-02 22:00:00,2.7200000286102295,2.75,2.640000104904175,2.7200000286102295,2.7200000286102295,34784
