date,value
2016-12-31,4.3466
2017-12-31,4.1812
2018-12-31,5.3311
2019-12-31,5.5521
2020-12-31,3.5502
2021-12-31,3.2906
2022-12-31,6.5878
2023-12-31,3.7603
2024-12-31,2.3992
2025-12-31,4.392
